,X1,X2,y
23860,-15.95,9.9,0
23861,-1.61,18.81,0
23862,13.32,-6.81,1
23863,-4.35,2.35,0
23864,2.1,7.75,0
23865,4.15,-2.31,0
23866,-2.51,0.89,0
23867,-2.96,2.11,0
23868,3.02,4.05,0
23869,0.92,15.89,1
23870,-3.06,2.26,0
23871,-1.16,6.15,1
23872,-5.23,-3.75,0
23873,-3.23,2.08,0
23874,-2.99,-0.26,0
23875,-1.92,2.3,0
23876,-3.34,3.83,0
23877,-11.68,15.39,0
23878,-2.71,2.8,0
23879,2.98,11.32,1
23880,-14.48,8.26,1
23881,-6.26,1.94,1
23882,-3.13,2.27,0
23883,-5.28,-4.65,0
23884,-15.05,-3.27,1
23885,10.85,-12.52,1
23886,-3.04,8.09,1
23887,9.33,8.14,1
23888,-2.74,12.3,0
23889,-2.77,2.81,0
23890,-10.0,12.38,1
23891,-2.75,0.44,0
23892,-9.9,13.86,0
23893,-3.15,2.16,0
23894,-0.89,-1.87,1
23895,4.26,-1.55,0
23896,1.27,3.52,1
23897,-3.77,2.16,0
23898,11.14,-5.77,0
23899,8.26,-0.81,1
23900,-2.93,2.8,0
23901,-9.44,-0.4,0
23902,-6.07,-2.61,1
23903,15.0,-3.97,1
23904,-4.02,4.63,0
23905,-0.56,-2.27,1
23906,-14.34,2.91,1
23907,-3.1,2.27,0
23908,-2.86,1.35,0
23909,-0.32,0.98,1
23910,0.31,-5.58,0
23911,-3.18,2.24,0
23912,-7.31,3.81,1
23913,-7.14,10.17,0
23914,-18.66,-4.13,0
23915,-0.96,17.77,0
23916,3.65,6.23,0
23917,-6.8,9.93,0
23918,-3.36,2.68,0
23919,-14.18,-3.99,1
23920,-3.11,2.99,0
23921,-3.53,3.32,0
23922,-5.29,0.06,1
23923,-2.9,18.77,0
23924,-9.49,-17.17,1
23925,-3.93,2.11,0
23926,1.64,-6.69,1
23927,10.67,11.16,0
23928,-4.79,-0.13,1
23929,-17.88,-2.17,0
23930,4.94,5.66,0
23931,5.16,0.19,0
23932,-7.73,8.04,0
23933,6.21,-14.48,1
23934,-11.97,14.37,0
23935,5.1,-1.16,0
23936,4.32,-1.63,0
23937,-5.16,11.24,0
23938,7.36,9.43,1
23939,-4.91,-10.33,1
23940,-11.32,4.36,0
23941,-6.44,-0.06,1
23942,-10.08,-2.4,0
23943,-6.38,14.86,1
23944,-14.54,5.21,1
23945,-10.75,1.58,0
23946,-7.19,16.91,0
23947,-3.18,2.2,0
23948,-3.2,3.52,0
23949,-6.6,-17.36,1
23950,-3.05,2.21,0
23951,-2.5,3.14,0
23952,-9.37,4.7,0
23953,-8.06,-16.44,1
23954,-4.5,-2.63,1
23955,-4.25,-4.39,0
23956,-3.13,2.51,0
23957,-6.31,-9.7,1
23958,-6.08,-9.67,1
23959,0.81,8.22,0
23960,-9.68,-2.28,0
23961,-7.55,-0.26,1
23962,12.33,5.47,0
23963,1.09,18.19,0
23964,-6.55,0.95,1
23965,-0.29,13.79,1
23966,-2.17,-4.59,0
23967,-5.73,3.56,1
23968,-1.64,1.08,0
23969,4.66,0.01,0
23970,0.21,2.9,1
23971,8.61,-9.99,0
23972,11.55,-2.47,0
23973,-3.35,2.95,0
23974,-2.37,10.1,0
23975,5.64,-13.18,0
23976,-2.44,2.29,0
23977,-1.33,14.64,1
23978,-3.75,1.64,0
23979,-2.97,2.53,0
23980,-1.58,18.66,0
23981,-4.87,-6.54,0
23982,-4.4,1.34,0
23983,-6.84,3.61,1
23984,-3.13,1.56,0
23985,-3.88,-1.16,1
23986,-13.09,-5.53,1
23987,-8.3,8.03,0
23988,-10.83,0.65,0
23989,-3.22,2.05,0
23990,-4.56,5.11,1
23991,0.77,3.19,1
23992,-11.81,9.6,1
23993,-0.03,2.07,1
23994,-19.3,4.08,0
23995,5.05,-4.68,1
23996,-3.14,6.36,1
23997,-3.4,2.24,0
23998,-1.37,-0.77,1
23999,0.26,9.24,0
24000,5.53,-15.2,1
24001,-8.25,-18.76,1
24002,-3.75,-4.84,0
24003,-2.31,-12.34,0
24004,-10.57,6.64,0
24005,-7.56,17.25,0
24006,-1.74,6.15,1
24007,-6.24,7.76,1
24008,-5.04,11.99,1
24009,-8.71,8.21,0
24010,3.98,-0.41,0
24011,-15.31,14.33,0
24012,-5.3,6.21,1
24013,-0.76,-2.04,1
24014,1.56,-4.67,0
24015,16.8,3.33,1
24016,-3.4,2.41,0
24017,-2.08,18.72,0
24018,16.89,1.0,1
24019,10.75,11.1,0
24020,-2.8,2.5,0
24021,-7.41,4.09,1
24022,5.0,-0.31,0
24023,-5.74,-9.49,1
24024,-5.11,1.34,1
24025,-8.72,-5.56,0
24026,-10.88,4.05,0
24027,-4.4,0.66,0
24028,-3.34,2.14,0
24029,-5.05,4.77,1
24030,4.87,9.59,1
24031,-3.71,1.97,0
24032,-17.44,8.17,0
24033,-16.24,6.88,1
24034,-17.98,-5.89,0
24035,0.11,2.8,1
24036,-0.26,9.39,0
24037,-8.68,3.08,1
24038,-3.28,1.97,0
24039,-13.72,-12.08,0
24040,-14.88,-4.19,1
24041,-2.96,1.22,0
24042,-9.92,-1.78,0
24043,-12.15,-8.95,1
24044,-6.04,1.34,1
24045,-0.32,-0.11,1
24046,-2.83,1.39,0
24047,-12.65,6.76,1
24048,5.41,-10.2,0
24049,-1.01,8.67,0
24050,-13.17,-5.29,1
24051,-3.31,0.95,0
24052,-3.2,2.19,0
24053,4.37,-0.22,0
24054,-3.11,3.17,0
24055,-1.73,5.36,1
24056,-9.16,15.79,0
24057,-14.26,3.44,1
24058,-4.78,1.67,0
24059,0.32,-10.33,1
24060,-3.39,2.28,0
24061,-0.37,5.31,1
24062,0.13,5.33,1
24063,-3.89,1.12,0
24064,-5.1,5.85,1
24065,-2.94,1.81,0
24066,9.33,5.59,1
24067,-2.59,3.78,0
24068,-3.41,1.67,0
24069,7.86,6.81,1
24070,-4.09,2.55,0
24071,7.34,5.9,1
24072,-3.34,2.07,0
24073,2.27,2.67,1
24074,-3.28,2.3,0
24075,-10.4,14.98,1
24076,-3.91,-0.65,1
24077,-1.4,8.0,0
24078,-14.15,13.6,0
24079,-12.07,13.42,0
24080,-7.91,11.58,1
24081,-3.22,2.25,0
24082,-4.47,6.99,1
24083,-6.22,10.47,0
24084,-0.23,-0.23,1
24085,-14.34,2.62,1
24086,-8.2,3.13,1
24087,0.07,14.0,1
24088,-7.08,-0.37,1
24089,-6.98,-4.85,0
24090,0.04,-10.05,1
24091,-6.34,-3.47,0
24092,0.89,-5.62,0
24093,-1.94,2.16,0
24094,-7.27,17.92,0
24095,-19.34,-9.87,1
24096,7.92,4.35,1
24097,0.17,-6.16,0
24098,-1.98,2.22,0
24099,-16.06,-8.26,0
24100,-1.13,3.3,1
24101,-6.57,-3.51,0
24102,-18.16,-3.24,0
24103,-0.77,4.8,1
24104,-19.89,-8.63,1
24105,2.6,9.53,0
24106,-2.76,-2.0,1
24107,-1.69,2.68,0
24108,-3.44,2.04,0
24109,-2.92,2.5,0
24110,13.53,3.02,0
24111,-4.04,1.77,0
24112,-4.14,3.39,0
24113,-15.78,-8.8,0
24114,-11.39,5.84,0
24115,7.32,-5.13,1
24116,-1.61,-5.4,0
24117,-15.86,13.69,0
24118,-10.36,6.07,0
24119,-3.03,4.48,1
24120,-4.05,2.47,0
24121,13.39,3.33,0
24122,-7.82,4.95,1
24123,-1.26,6.94,1
24124,-4.54,14.97,1
24125,-4.33,3.84,0
24126,-3.6,2.54,0
24127,-20.48,-7.31,1
24128,-2.85,1.54,0
24129,-2.85,3.37,0
24130,-3.24,2.17,0
24131,-3.79,2.03,0
24132,1.2,1.19,1
24133,-3.2,2.19,0
24134,-3.21,2.23,0
24135,-8.81,12.94,1
24136,1.75,-9.82,1
24137,-3.02,2.29,0
24138,-3.9,2.95,0
24139,-3.18,2.38,0
24140,-2.29,0.93,0
24141,0.13,1.84,1
24142,-18.33,9.36,0
24143,-3.7,2.31,0
24144,-4.85,4.32,1
24145,-1.61,6.04,1
24146,4.93,20.15,1
24147,7.41,-2.23,1
24148,-3.17,2.16,0
24149,0.82,10.8,0
24150,-5.75,6.17,1
24151,-2.24,-6.04,0
24152,-2.39,2.2,0
24153,-4.92,2.8,0
24154,-5.6,-5.01,0
24155,12.98,7.11,0
24156,9.01,5.44,1
24157,-4.17,4.61,1
24158,0.26,4.33,1
24159,-6.67,1.49,1
24160,-3.22,2.09,0
24161,-20.53,8.84,1
24162,-5.5,16.25,0
24163,-6.51,12.85,1
24164,-1.24,18.96,0
24165,0.21,14.7,1
24166,4.32,13.33,1
24167,0.08,2.94,1
24168,-2.91,5.83,1
24169,-10.06,-9.41,0
24170,-10.51,-1.25,0
24171,-7.1,-4.79,0
24172,7.7,-3.0,1
24173,-0.17,-5.93,0
24174,-1.4,1.47,1
24175,-4.33,-13.98,0
24176,4.61,-16.72,1
24177,-2.97,2.41,0
24178,-4.77,5.62,1
24179,-10.55,16.72,0
24180,-1.65,18.84,0
24181,-4.09,6.19,1
24182,-10.74,2.64,0
24183,-3.7,1.18,0
24184,-0.81,6.06,1
24185,2.14,4.23,1
24186,-3.89,8.55,0
24187,-3.69,2.24,0
24188,-19.29,0.92,0
24189,-15.67,9.52,0
24190,-3.22,1.29,0
24191,-5.12,-0.87,1
24192,-2.18,2.85,0
24193,-6.42,-12.9,0
24194,-4.8,1.59,1
24195,3.29,5.26,0
24196,0.11,4.49,1
24197,-11.94,4.69,0
24198,-2.53,2.5,0
24199,-21.01,0.75,0
24200,4.1,3.71,0
24201,-14.71,6.68,1
24202,5.99,7.77,1
24203,-18.46,9.42,0
24204,-12.35,14.81,0
24205,-4.73,-6.98,0
24206,-6.63,10.24,0
24207,0.07,5.27,1
24208,-11.28,4.86,0
24209,17.22,-0.1,1
24210,-14.87,7.19,1
24211,-1.61,-5.74,0
24212,-5.13,1.41,0
24213,-3.16,2.4,0
24214,-13.06,-10.36,0
24215,-22.35,10.17,1
24216,-0.54,-0.93,1
24217,-3.26,-14.67,0
24218,3.67,1.01,0
24219,-3.41,2.94,0
24220,-7.73,14.03,1
24221,-3.09,2.28,0
24222,-3.54,3.69,0
24223,4.95,2.67,0
24224,2.7,10.79,1
24225,-7.9,12.7,1
24226,-5.67,-2.37,1
24227,-3.97,2.31,0
24228,6.44,13.92,0
24229,-5.21,2.74,0
24230,-3.66,2.11,0
24231,0.01,-5.03,0
24232,-13.22,4.5,1
24233,13.4,-9.45,1
24234,-3.64,10.18,0
24235,-10.43,3.91,0
24236,2.76,-10.45,0
24237,2.44,12.39,1
24238,-12.84,-11.64,0
24239,-0.82,14.39,1
24240,-12.87,-4.61,1
24241,-13.52,-5.21,1
24242,-3.01,2.41,0
24243,-9.77,2.08,0
24244,-4.22,-1.43,1
24245,-3.41,2.25,0
24246,-7.89,-15.55,0
24247,-4.22,11.82,0
24248,8.14,18.37,1
24249,-4.47,0.24,0
24250,-13.55,-2.42,1
24251,-3.17,2.13,0
24252,-0.16,0.61,1
24253,-4.97,1.57,0
24254,0.45,-0.02,1
24255,-3.06,8.57,0
24256,-3.13,2.42,0
24257,1.35,3.1,1
24258,-14.13,7.17,1
24259,-4.5,17.65,0
24260,0.6,12.72,1
24261,-0.46,-0.05,1
24262,-3.44,2.06,0
24263,-3.96,1.9,0
24264,-8.29,4.56,0
24265,-1.7,-5.45,0
24266,-3.28,2.65,0
24267,-5.43,5.4,1
24268,-0.08,-6.56,0
24269,-6.93,17.82,0
24270,-6.65,8.81,0
24271,-3.16,2.19,0
24272,1.72,9.16,0
24273,-6.11,-1.46,1
24274,-3.19,2.2,0
24275,-3.75,0.06,1
24276,-3.21,-18.84,1
24277,-8.81,-0.39,0
24278,8.67,-1.92,1
24279,-3.67,0.2,0
24280,11.91,-2.07,0
24281,6.36,18.19,1
24282,-12.4,-5.6,1
24283,-3.71,4.63,1
24284,11.38,1.73,0
24285,-4.09,3.05,0
24286,14.2,14.33,1
24287,-14.76,8.07,1
24288,4.25,8.3,0
24289,-3.32,2.22,0
24290,-12.57,5.26,0
24291,-5.13,-11.41,1
24292,-13.72,-4.51,1
24293,-2.93,2.69,0
24294,-11.72,0.1,0
24295,-0.52,4.67,1
24296,-3.31,9.83,0
24297,-16.11,15.05,1
24298,-7.47,-13.78,0
24299,0.6,-4.33,0
24300,-2.24,-7.74,0
24301,-5.16,-12.93,0
24302,-16.22,-5.79,0
24303,-2.48,2.48,0
24304,4.26,0.08,0
24305,-4.84,-0.7,1
24306,-3.17,2.23,0
24307,3.88,4.08,1
24308,-4.31,4.37,1
24309,4.56,22.1,1
24310,-1.21,-9.31,1
24311,-6.98,5.08,1
24312,-1.69,2.32,0
24313,-2.81,1.65,0
24314,-4.62,2.98,1
24315,-2.18,12.65,0
24316,-2.8,2.28,0
24317,-2.2,6.01,1
24318,7.77,10.34,1
24319,-3.33,0.79,0
24320,0.54,8.65,0
24321,-2.07,6.22,1
24322,-6.45,4.37,1
24323,4.01,4.64,0
24324,3.47,4.59,0
24325,8.0,7.96,1
24326,-4.03,2.97,0
24327,-11.75,2.8,0
24328,-1.0,1.19,0
24329,-5.39,-6.88,0
24330,-2.6,-0.31,1
24331,-2.89,2.48,0
24332,1.42,4.09,1
24333,-3.19,2.19,0
24334,-3.89,2.87,0
24335,-0.51,10.31,0
24336,-1.52,12.43,1
24337,-11.92,-9.76,0
24338,-7.11,1.36,1
24339,-12.23,1.14,0
24340,6.03,-8.19,1
24341,-1.17,-1.87,1
24342,-3.33,1.93,0
24343,-3.7,1.71,0
24344,-2.7,3.53,0
24345,-3.96,-0.42,1
24346,-23.53,5.58,1
24347,-3.21,1.9,0
24348,-20.62,-7.59,1
24349,-3.31,1.19,0
24350,8.29,17.95,1
24351,-3.75,2.02,0
24352,2.56,3.13,0
24353,-3.22,2.1,0
24354,-17.18,-2.99,0
24355,-3.33,2.75,0
24356,-5.23,-6.73,0
24357,-2.83,1.04,0
24358,12.46,3.53,0
24359,-3.36,-1.2,1
24360,-7.88,-4.22,0
24361,-3.03,1.56,0
24362,9.68,-10.13,0
24363,-3.94,1.89,0
24364,-3.27,2.48,0
24365,2.38,8.37,0
24366,-1.67,-15.18,1
24367,2.42,-11.9,1
24368,0.43,-4.37,0
24369,-2.71,1.64,0
24370,0.86,0.4,1
24371,10.83,-3.65,0
24372,-4.4,2.27,0
24373,-10.22,3.48,0
24374,-3.95,23.35,1
24375,-3.14,1.98,0
24376,3.11,-3.72,0
24377,-12.73,-3.92,1
24378,-1.09,5.45,1
24379,-1.38,3.34,1
24380,-8.94,-3.04,0
24381,-7.82,3.82,1
24382,16.05,8.54,1
24383,-17.35,-2.74,0
24384,-3.3,13.13,0
24385,-0.57,5.3,1
24386,-12.13,-8.2,0
24387,-4.06,2.41,0
24388,-2.97,0.36,0
24389,-4.6,3.49,1
24390,-8.37,2.46,1
24391,6.93,-1.17,1
24392,-3.5,5.95,1
24393,-4.41,1.14,1
24394,-3.91,2.1,0
24395,-4.84,-0.85,1
24396,-2.16,-6.03,0
24397,-18.27,4.04,0
24398,3.1,-3.91,0
24399,4.48,-3.29,0
24400,-1.73,-5.31,0
24401,-12.88,1.16,0
24402,14.31,2.45,0
24403,-1.6,9.21,0
24404,-4.97,9.14,0
24405,-3.18,2.33,0
24406,-4.36,-5.02,0
24407,0.18,0.25,1
24408,-6.76,6.51,1
24409,-3.33,2.38,0
24410,-7.41,4.14,1
24411,-7.37,-16.53,1
24412,5.24,12.55,1
24413,1.1,-0.01,1
24414,-2.11,6.19,1
24415,2.07,3.34,1
24416,-4.71,2.02,0
24417,8.18,-0.64,1
24418,-5.89,13.86,1
24419,0.26,0.78,1
24420,-0.66,3.0,0
24421,-4.75,-7.2,0
24422,-3.21,0.32,0
24423,6.64,-4.24,1
24424,-2.34,4.99,1
24425,2.85,1.2,0
24426,-3.32,2.5,0
24427,-3.22,2.28,0
24428,-1.87,4.96,1
24429,-5.52,0.46,1
24430,-9.0,13.43,1
24431,-5.66,5.34,1
24432,12.28,2.5,0
24433,12.67,-3.53,0
24434,-4.6,2.37,0
24435,2.16,2.45,1
24436,-0.46,0.85,1
24437,-7.68,4.14,1
24438,-7.55,4.64,1
24439,-21.79,7.66,1
24440,2.42,17.18,0
24441,2.19,3.01,1
24442,-7.84,9.01,0
24443,10.08,9.96,0
24444,0.93,23.27,1
24445,-10.58,0.85,0
24446,-12.02,-6.67,1
24447,-3.55,1.96,0
24448,-1.89,-5.38,0
24449,-5.73,4.52,1
24450,-3.12,2.13,0
24451,0.9,10.54,0
24452,16.46,-2.13,1
24453,7.88,12.79,0
24454,-2.93,-3.84,1
24455,-4.0,2.06,0
24456,-3.24,2.69,0
24457,1.11,-2.68,1
24458,-3.58,2.62,0
24459,-6.04,4.49,1
24460,-0.44,-0.13,1
24461,-2.38,2.11,0
24462,7.48,7.3,1
24463,-8.77,-1.89,0
24464,0.42,-3.94,0
24465,-4.23,-0.94,1
24466,2.16,8.07,0
24467,-5.05,4.79,1
24468,-9.79,11.58,1
24469,9.95,19.09,1
24470,-3.21,2.22,0
24471,-0.15,2.71,1
24472,4.57,0.77,0
24473,0.34,5.12,1
24474,-14.97,3.43,1
24475,-2.23,-12.33,0
24476,-8.3,1.76,1
24477,-0.61,-5.04,0
24478,-5.57,-1.51,1
24479,-12.28,1.58,0
24480,-10.4,11.51,1
24481,-7.92,3.26,1
24482,6.48,3.09,0
24483,3.23,18.19,0
24484,0.51,-9.7,1
24485,6.28,-5.28,1
24486,-1.2,3.29,1
24487,-10.11,3.87,0
24488,-19.11,8.0,0
24489,15.2,-2.71,1
24490,-1.32,23.77,1
24491,-3.22,2.39,0
24492,-2.93,-0.93,1
24493,-22.92,0.02,1
24494,-23.17,3.44,1
24495,0.64,-3.78,0
24496,-5.53,-1.21,1
24497,-18.86,-2.64,0
24498,-5.48,0.49,1
24499,3.0,-14.56,0
24500,7.34,-16.17,1
24501,3.8,8.47,0
24502,-1.51,1.99,0
24503,-3.18,2.17,0
24504,-14.01,-13.38,1
24505,-13.6,8.41,1
24506,-2.2,7.16,1
24507,-2.39,2.41,0
24508,-3.92,3.53,0
24509,0.92,3.82,1
24510,-7.78,-14.77,0
24511,-4.66,6.72,1
24512,-3.14,2.25,0
24513,-3.19,2.16,0
24514,-0.4,-1.23,1
24515,1.04,2.4,1
24516,12.04,-0.61,0
24517,-4.24,15.4,1
24518,-6.8,-1.85,0
24519,-1.33,5.98,1
24520,7.61,18.48,1
24521,-15.79,3.42,1
24522,-3.7,1.81,0
24523,-5.39,3.7,1
24524,6.39,14.93,0
24525,-3.18,1.8,0
24526,-6.34,3.91,1
24527,-4.42,1.25,0
24528,-9.78,-0.55,0
24529,-3.38,1.99,0
24530,-0.54,6.93,1
24531,-1.08,4.28,1
24532,-6.67,1.42,1
24533,-3.49,2.38,0
24534,-9.89,-3.92,0
24535,-2.89,2.09,0
24536,-4.13,4.4,1
24537,8.93,3.82,1
24538,-11.93,-11.93,0
24539,5.67,-5.94,1
24540,2.42,-14.93,0
24541,-13.11,-4.6,1
24542,-14.17,3.67,1
24543,14.46,-6.48,1
24544,6.61,15.93,0
24545,-2.39,2.5,0
24546,9.79,-0.69,1
24547,-2.1,2.4,0
24548,2.88,20.65,1
24549,0.08,-0.88,1
24550,7.36,-9.91,0
24551,7.48,19.6,1
24552,6.34,7.26,1
24553,-7.04,4.84,1
24554,14.27,-2.88,1
24555,-10.77,11.03,1
24556,11.24,-3.01,0
24557,-20.69,10.56,1
24558,-4.82,2.64,0
24559,-3.3,1.27,0
24560,-6.39,5.11,1
24561,-13.02,20.34,1
24562,2.97,3.3,0
24563,-3.13,2.51,0
24564,-3.33,2.17,0
24565,1.04,-4.13,0
24566,-8.75,-5.29,0
24567,-15.97,11.4,0
24568,-6.91,10.97,0
24569,-5.36,9.48,0
24570,-3.96,-11.26,0
24571,1.32,0.52,1
24572,-11.77,1.31,0
24573,-2.56,2.56,0
24574,13.17,-1.35,0
24575,-0.74,11.94,0
24576,-3.21,-2.04,1
24577,0.69,6.44,0
24578,-6.25,4.28,1
24579,-5.08,2.98,1
24580,-6.02,-9.28,1
24581,7.01,10.47,1
24582,10.45,15.21,1
24583,-3.37,2.75,0
24584,1.36,-1.92,1
24585,7.7,2.23,1
24586,-2.9,2.55,0
24587,-2.9,2.03,0
24588,10.64,-12.61,1
24589,10.2,11.75,0
24590,1.68,-8.92,1
24591,-15.96,3.75,1
24592,11.59,-3.38,0
24593,-6.31,2.02,1
24594,-0.98,-1.93,1
24595,7.43,2.71,1
24596,2.34,-8.22,1
24597,-7.13,1.39,1
24598,0.3,-0.97,1
24599,1.12,2.4,1
24600,3.2,-7.79,1
24601,-11.04,5.13,0
24602,10.54,2.15,1
24603,-8.47,-1.32,0
24604,-9.71,-4.06,0
24605,4.69,-11.88,0
24606,-1.73,1.77,0
24607,-16.31,12.55,0
24608,-5.84,4.05,1
24609,-3.46,2.45,0
24610,7.28,-2.98,1
24611,-7.99,2.28,1
24612,-3.37,2.26,0
24613,-3.36,-1.34,1
24614,2.65,5.65,0
24615,-8.9,7.11,0
24616,-11.9,3.25,0
24617,-8.41,-1.89,0
24618,-2.92,1.55,0
24619,1.2,-10.74,1
24620,-6.49,0.19,1
24621,-1.65,0.98,1
24622,-2.87,3.17,0
24623,-3.15,1.66,0
24624,-6.22,2.86,1
24625,8.26,-2.86,1
24626,-8.19,2.12,1
24627,-3.0,2.08,0
24628,4.16,6.18,0
24629,-19.2,14.46,1
24630,4.16,-10.09,0
24631,9.82,-4.72,0
24632,-15.32,11.45,0
24633,-2.28,5.7,1
24634,-8.6,3.71,1
24635,-19.17,0.57,0
24636,0.23,-2.02,1
24637,-5.81,-1.94,1
24638,-7.44,-3.34,0
24639,-2.53,-4.5,1
24640,-3.59,3.62,0
24641,-6.44,-1.25,1
24642,-12.97,-7.24,1
24643,2.29,10.41,0
24644,-4.34,-4.27,0
24645,-2.96,2.51,0
24646,-9.03,-11.01,1
24647,-9.45,-3.06,0
24648,-3.42,5.1,1
24649,0.77,6.73,1
24650,-3.69,5.56,1
24651,-6.46,9.16,0
24652,-2.18,-0.09,0
24653,2.39,4.96,0
24654,-6.74,1.68,1
24655,-7.58,4.31,1
24656,5.44,3.04,0
24657,10.65,5.73,0
24658,-22.54,8.67,1
24659,3.04,-0.16,0
24660,-1.13,-1.39,1
24661,14.21,0.02,0
24662,-6.6,2.16,1
24663,0.33,3.46,1
24664,-4.63,2.44,0
24665,-2.79,5.67,1
24666,-10.39,0.82,0
24667,-3.21,2.21,0
24668,7.65,5.03,0
24669,-3.05,2.32,0
24670,-2.33,3.07,0
24671,-2.75,2.49,0
24672,0.39,3.75,1
24673,10.63,9.01,0
24674,10.21,0.25,1
24675,0.88,7.73,1
24676,-1.33,-0.93,1
24677,5.18,3.29,0
24678,-1.3,2.31,0
24679,2.55,5.01,1
24680,-2.21,-1.09,1
24681,-15.36,13.03,0
24682,-2.61,2.86,0
24683,-12.78,4.18,0
24684,-2.53,2.97,0
24685,-12.32,14.1,0
24686,-9.04,12.02,1
24687,7.27,6.3,1
24688,-17.88,4.28,1
24689,-3.28,2.28,0
24690,-2.38,3.38,0
24691,8.17,10.67,1
24692,-6.16,-0.57,1
24693,-2.4,-6.5,0
24694,0.06,6.01,1
24695,2.97,-10.9,0
24696,-13.38,4.79,1
24697,-1.95,2.83,0
24698,-14.1,6.08,1
24699,-5.25,-1.52,1
24700,5.62,1.68,0
24701,12.68,-8.79,1
24702,-2.96,-6.82,0
24703,-4.3,7.56,0
24704,-2.83,1.74,0
24705,-3.82,1.88,0
24706,-15.69,11.63,0
24707,-10.02,-3.06,0
24708,-4.24,-3.93,1
24709,-11.46,-6.04,1
24710,6.45,-5.2,1
24711,-3.57,2.91,0
24712,-9.77,10.76,1
24713,3.91,12.17,1
24714,-5.89,6.25,1
24715,-9.34,-11.04,0
24716,-15.41,2.28,1
24717,-7.28,2.08,1
24718,-2.97,1.84,0
24719,1.33,13.43,1
24720,1.55,-0.39,1
24721,3.2,-1.2,0
24722,-13.88,-2.83,1
24723,-5.91,-5.12,0
24724,-2.41,-1.92,1
24725,-3.52,-0.38,1
24726,9.6,6.64,1
24727,0.83,-7.76,1
24728,-10.17,3.93,0
24729,-2.98,2.14,0
24730,-8.59,-0.11,0
24731,-3.34,2.33,0
24732,-2.07,-3.54,1
24733,8.99,-10.44,0
24734,9.05,6.38,1
24735,9.97,15.74,1
24736,-4.51,5.18,1
24737,-19.0,0.38,0
24738,-5.27,10.03,0
24739,-9.84,-2.78,0
24740,-0.48,-12.39,0
24741,-3.52,1.98,0
24742,3.56,-7.46,1
24743,-6.56,17.39,0
24744,-5.64,-9.81,1
24745,-3.6,1.92,0
24746,1.28,4.56,1
24747,-2.99,3.83,0
24748,-5.3,14.68,1
24749,3.6,-1.46,0
24750,-4.74,-0.03,1
24751,2.72,-0.09,0
24752,-3.1,1.78,0
24753,4.26,-16.13,1
24754,-6.11,0.59,1
24755,6.78,-15.99,1
24756,10.0,8.53,0
24757,-4.06,1.96,0
24758,-4.81,8.88,0
24759,0.63,-3.77,0
24760,-3.51,1.62,0
24761,-0.94,0.09,1
24762,-0.95,-1.83,1
24763,0.4,4.3,1
24764,-1.97,-0.66,1
24765,2.07,17.59,0
24766,-4.92,4.16,1
24767,-3.23,2.21,0
24768,-2.74,2.77,0
24769,-8.14,-13.93,0
24770,-2.72,2.99,0
24771,2.78,-1.21,0
24772,5.9,3.94,0
24773,-3.15,2.12,0
24774,-7.86,7.1,0
24775,3.73,-3.94,0
24776,0.07,-8.29,1
24777,-4.8,12.6,1
24778,-4.72,18.19,0
24779,-4.12,-5.96,0
24780,-4.98,1.07,0
24781,-4.75,-5.87,0
24782,-3.2,6.34,1
24783,-2.65,2.55,0
24784,2.73,-1.17,0
24785,-2.98,2.06,0
24786,1.08,5.89,1
24787,-0.19,-0.76,1
24788,-5.6,8.37,1
24789,-3.01,2.26,0
24790,2.39,6.26,0
24791,-6.17,-0.87,1
24792,-8.91,-5.02,0
24793,-1.64,-1.02,1
24794,-18.97,-5.8,0
24795,6.3,-7.85,1
24796,-1.18,5.15,1
24797,0.53,1.88,1
24798,13.62,12.3,1
24799,4.43,-12.02,0
24800,-15.25,-1.34,1
24801,-3.92,4.64,0
24802,7.94,-0.91,1
24803,13.73,-6.99,1
24804,-7.78,17.59,0
24805,-4.7,7.96,1
24806,-14.48,2.56,1
24807,0.71,-3.72,0
24808,-4.63,6.36,1
24809,-3.2,2.25,0
24810,-3.36,2.01,0
24811,8.08,8.17,1
24812,1.24,4.56,1
24813,-1.31,-5.36,0
24814,-5.83,6.1,1
24815,-16.31,-5.37,0
24816,-1.89,10.73,0
24817,-6.52,8.81,0
24818,-3.11,2.4,0
24819,1.03,2.97,1
24820,-4.67,3.21,0
24821,-1.37,6.02,1
24822,-4.34,1.86,0
24823,3.7,6.77,0
24824,-2.78,1.53,0
24825,-4.15,0.29,0
24826,-2.57,1.77,0
24827,4.23,0.01,0
24828,-6.7,5.59,1
24829,-3.1,5.35,1
24830,5.12,-12.45,0
24831,-14.38,21.1,1
24832,-5.12,-2.37,1
24833,-8.72,7.1,0
24834,-1.07,1.65,0
24835,0.11,20.54,1
24836,-1.22,-13.24,0
24837,-3.87,-1.22,1
24838,-3.07,2.27,0
24839,-5.18,2.39,1
24840,-3.17,2.55,0
24841,-7.49,2.63,1
24842,-2.78,1.97,0
24843,-0.7,0.14,1
24844,-2.4,5.54,1
24845,-3.04,1.86,0
24846,3.39,7.21,0
24847,-3.52,2.08,0
24848,-9.94,-1.17,0
24849,-0.42,-14.3,0
24850,-14.66,-13.75,1
24851,-2.79,2.17,0
24852,14.57,-7.66,1
24853,-3.4,2.17,0
24854,-19.23,-1.61,0
24855,-7.79,1.91,1
24856,-3.19,2.32,0
